,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
0,2011-08-02 06:45:37,1312281937.0,a,40.79,11.296043656207368,894.73999,-21.791883949300885,33.087927605508256,54.36,16.18,2.38,3.71,14.46,14.80,6.94,27.00,17.77,13850000000.0,13850000000.0,12.44,0.63,2.25,11.89,2.25,2930000000.0,11.89,890000000.0,2.52,85.20,31.90,2980000000.0,8.55,2150000000.0,3.20,11.36,13850000000.0,1.55,0.25,82.10,4360000.0,1.20,1.40,5420000.0,outperform
1,2013-05-14 00:28:58,1368505738.0,a,43.04,17.435197817189636,1897.449951,65.85375374604789,-48.418555928858254,44.12,13.75,2.19,2.83,15.96,15.69,6.85,22.38,19.85,15060000000.0,15060000000.0,13.08,2.07,2.18,10.75,2.18,3600000000.0,10.75,1100000000.0,3.13,22.20,2.80,2450000000.0,7.06,2360000000.0,2.55,15.41,1320000000.0,1.66,0.23,83.20,4370000.0,1.20,1.30,3080000.0,underperform
2,2013-09-06 06:09:52,1378462192.0,a,47.68,30.095497953615286,1318.069946,15.210863996038354,14.884633957576932,56.39,17.74,2.32,3.31,13.73,14.04,5.98,19.41,19.80,15860000000.0,15860000000.0,15.09,2.16,2.32,11.93,2.32,3600000000.0,11.93,938000000.0,2.69,30.90,4.10,2330000000.0,7.04,2700000000.0,2.96,14.46,1260000000.0,1.81,0.23,83.50,2780000.0,1.20,0.80,3300000.0,outperform
3,2004-08-21 23:10:00,1093144200.0,adbe,46.09,21.16193480546794,1095.170044,-4.263326705540752,25.425261511008692,3.526,29.72,7.19,8.61,25.17,33.92,25.33,36.21,6.174,11050000000.0,9770000000.0,25.46,1.79,6.47,17.27,6.47,1200000000.0,17.27,380310000.0,1.551,39.20,11.20,1280000000.0,5.34,3.526,3.526,5.264,558160000.0,1.463,1.91,83.27,9150000.0,3.026,3.89,8100000.0,outperform
4,2004-11-12 17:19:37,1100297977.0,adbe,58.1,52.733964248159836,1368.709961,19.64876056373312,33.085203684426716,3.1,34.06,8.74,11.37,26.34,35.14,26.31,37.06,6.475,13860000000.0,12800000000.0,29.79,2.17,8.02,20.77,8.02,1200000000.0,20.77,420250000.0,1.706,39.20,11.20,1140000000.0,4.78,3.1,3.1,5.137,621520000.0,1.458,1.90,82.95,6930000.0,2.476,2.96,8310000.000000001,outperform
5,2005-02-07 16:20:07,1107811207.0,adbe,63.67,67.3764458464774,1495.920044,30.769106872193724,36.60733897428367,3.436,35.00,9.16,10.78,27.02,35.51,26.01,36.15,6.73,15190000000.0,14310000000.0,28.81,2.12,8.59,21.93,8.59,1560000000.0,21.93,450400000.0,1.82,39.20,11.20,1310000000.0,5.38,3.436,3.436,5.934,621520000.0,1.519,10.85,80.71,6930000.0,2.587,3.18,6620000.0,outperform
6,2005-04-05 04:12:22,1112688742.0,adbe,66.58,75.02628811777076,1175.650024,2.772005929986139,72.25428218778463,3.511,34.70,9.47,9.99,27.93,34.92,25.97,35.48,6.882,16200000000.0,14780000000.0,28.45,2.09,8.61,22.34,8.61,1560000000.0,22.34,479260000.0,1.92,69.10,28.70,1470000000.0,6.03,3.511,3.511,6.682,683740000.0,1.615,0.79,83.16,5780000.0,2.594,2.40,5350000.0,outperform
7,2011-04-24 04:02:44,1303632164.0,adbe,33.48,-11.987381703470037,1337.380005,16.909984262888837,-28.897365966358876,28.03,19.80,4.28,3.14,22.23,28.48,8.69,16.65,7.72,15770000000.0,15770000000.0,13.18,1.06,3.97,11.10,3.97,3400000000.0,11.10,882120000.0,1.69,84.50,19.70,2640000000.0,5.23,1520000000.0,3.40,10.74,15770000000.0,1.51,0.43,86.30,16149999.999999998,2.30,3.20,15260000.0,underperform
8,2011-08-05 04:11:46,1312531906.0,adbe,26.15,-31.25657202944269,1218.589966,6.525694428917568,-37.782266458360255,28.17,14.01,3.34,2.51,23.78,28.84,8.93,18.22,7.98,12410000000.0,12410000000.0,10.18,1.01,3.07,8.56,3.07,3400000000.0,8.56,962940000.0,1.87,54.40,8.50,2630000000.0,5.32,1520000000.0,3.23,10.92,12410000000.0,1.54,0.43,86.30,13350000.0,2.00,2.60,13890000.0,underperform
9,2012-03-24 12:13:07,1332605587.0,adbe,33.81,-11.119873817034692,1402.890015,22.636684385163875,-33.75655820219857,25.26,21.69,3.93,2.78,18.51,27.90,8.47,13.73,8.55,15450000000.0,15450000000.0,12.76,1.49,3.65,10.62,3.65,3780000000.0,10.62,783470000.0,1.56,21.10,1.70,2770000000.0,5.60,1510000000.0,3.14,12.12,1530000000.0,1.61,5.44,87.30,13180000.0,3.40,2.70,13930000.0,underperform
10,2012-07-02 04:31:22,1341217882.0,adbe,32.37,-14.90536277602524,1362.160034,19.07618443755343,-33.98154721357867,24.76,20.91,3.54,2.52,17.94,27.87,8.53,13.54,8.78,14430000000.0,14430000000.0,12.22,1.44,3.33,9.67,3.33,3780000000.0,9.67,777910000.0,1.55,2.40,9.90,3000000000.0,6.10,1510000000.0,3.03,12.35,1580000000.0,1.32,6.54,85.80,15120000.0,3.90,3.10,16140000.0,underperform
11,2013-06-05 05:12:09,1370423529.0,aet,59.36,-23.406451612903226,1200.819946,-41.90405384441793,18.497602231514705,63.37,12.26,0.52,1.82,4.40,8.31,4.72,15.57,111.29,21220000000.0,21220000000.0,9.47,0.98,0.57,6.00,0.57,10860000000.0,6.00,1640000000.0,4.84,4.10,7.00,5250000000.0,16.12,6800000000.0,0.99,32.77,1350000000.0,1.09,0.37,97.40,4800000.0,1.50,1.60,20310000.0,outperform
12,2004-06-20 10:05:12,1087740312.0,amat,18.14,-9.163745618427633,1132.050049,1.2431270135178134,-10.406872631945447,0.065,72.27,5.28,3.60,7.38,9.00,4.18,5.33,3.444,30740000000.0,25390000000.0,15.12,0.88,4.31,28.54,4.31,1600000000.0,28.54,434370000.0,0.251,155.40,11.60,5910000000.0,3.49,558920000.0,4.769,5.097,838450000.0,2.347,0.87,70.02,27280000.0,0.72,1.62,32270000.000000004,underperform
13,2004-09-16 23:22:07,1095391327.0,amat,16.78,-15.973960941412107,1125.819946,0.6859474878480208,-16.659908429260128,0.061,31.72,4.05,3.13,12.97,17.50,8.46,10.88,4.074,28500000000.0,22870000000.0,14.72,0.94,3.25,14.43,3.25,1600000000.0,14.43,911750000.0,0.529,155.40,11.60,6600000000.0,3.88,558320000.0,4.595,5.361,1390000000.0,2.276,0.87,69.02,36690000.0,1.204,2.18,34350000.0,underperform
14,2004-10-18 20:51:33,1098147093.0,amat,15.86,-20.58087130696044,1108.199951,-0.8898692292117658,-19.691002077748674,0.061,29.98,3.79,2.93,12.97,17.50,8.46,10.88,4.074,26930000000.0,20620000000.0,15.25,1.03,2.93,13.01,2.93,1600000000.0,13.01,911750000.0,0.529,155.40,11.60,6600000000.0,3.88,558320000.0,4.595,5.361,1390000000.0,2.305,0.87,68.73,41100000.0,1.231,2.44,36690000.0,underperform
15,2004-12-09 07:35:16,1102595716.0,amat,17.27,-13.520280420630943,1190.25,6.448148678839536,-19.96842909947048,0.049,21.94,3.72,3.19,16.86,22.01,12.03,15.61,4.652,29330000000.0,23700000000.0,17.62,1.63,2.96,13.44,2.96,1600000000.0,13.44,1350000000.0,0.787,155.40,11.60,6580000000.0,3.87,456300000.0,4.494,5.501,1390000000.0,2.292,0.31,68.22,37640000.0,1.054,2.22,37710000.0,underperform
16,2011-09-25 19:13:07,1316992387.0,amat,10.59,-46.97045568352529,1129.560059,1.0204386491163622,-47.99089433264165,22.77,7.30,1.22,1.60,17.28,24.58,13.89,24.50,8.48,10140000000.0,10140000000.0,10.59,0.85,0.90,3.36,0.90,3720000000.0,3.36,1940000000.0,1.45,287.00,10.70,5760000000.0,4.37,1950000000.0,3.13,6.49,10140000000.0,1.27,0.13,79.30,23480000.0,1.20,2.10,23810000.0,underperform
17,2013-04-25 00:13:15,1366863195.0,amat,13.63,-31.747621432148215,1562.5,39.739745692658495,-71.48736712480671,27.25,649.05,1.99,2.26,0.32,11.38,4.55,0.33,6.53,15710000000.0,15710000000.0,12.86,2.41,1.94,11.74,1.94,3310000000.0,11.74,26000000.0,0.02,70.90,28.10,1750000000.0,1.46,1950000000.0,2.42,5.95,1690000000.0,1.54,0.41,78.60,15050000.0,1.30,1.30,15710000.0,underperform
18,2013-04-26 00:41:19,1366951279.0,amat,14.15,-29.143715573360033,1578.780029,41.195724644549124,-70.33944021790916,27.25,673.81,2.02,2.29,0.32,11.38,4.55,0.33,6.53,15710000000.0,15710000000.0,13.35,2.41,1.94,11.74,1.94,3310000000.0,11.74,26000000.0,0.02,70.90,28.10,1750000000.0,1.46,1950000000.0,2.42,5.95,1690000000.0,1.54,0.41,78.60,15050000.0,1.30,1.30,15710000.0,underperform
19,2004-05-12 19:41:03,1084405263.0,apa,40.16,0.0,1398.079956,0.0,0.0,0.319,11.64,3.04,1.93,25.88,44.71,9.40,18.16,13.406,13060000000.0,15520000000.0,13.43,1.43,3.55,4.82,3.55,3430000000.0,4.82,1130000000.0,3.451,102.40,63.70,61150000.0,0.19,2190000000.0,1.08,21.131001,2710000000.0,0.431,16.00,80.74,4059999.9999999995,1.697,1.49,3820000.0,underperform
20,2004-09-19 14:30:16,1095618616.0,apa,47.98,19.472111553784863,1123.5,-19.63978918527604,39.1119007390609,0.301,12.51,3.35,2.13,27.65,44.20,10.07,19.32,13.943,15640000000.0,17830000000.0,10.98,0.84,3.91,5.4,3.91,3430000000.0,5.4,1260000000.0,3.835,102.40,63.70,97480000.0,0.3,2190000000.0,1.187,22.011999,2780000000.0,0.446,16.01,77.02,2500000.0,1.427,0.91,2670000.0,outperform
21,2011-12-30 22:31:04,1325302264.0,apa,90.58,125.54780876494024,1265.430054,-9.488005419913202,135.03581418485345,25.81,8.81,2.18,1.30,25.76,49.31,11.58,16.39,41.51,41270000000.0,41270000000.0,7.33,0.69,2.60,3.46,2.60,9880000000.0,3.46,4010000000.0,10.28,28.80,43.40,586000000.0,1.53,7200000000.0,1.14,69.46,9100000000.0,1.52,0.48,86.40,3990000.0,1.30,1.00,4930000.0,outperform
22,2012-06-07 09:06:44,1339074404.0,apa,83.59,108.14243027888449,1507.339966,7.815004394498304,100.32742588438619,26.50,7.88,1.89,1.13,24.59,49.36,10.86,15.47,44.93,40400000000.0,40400000000.0,6.41,0.78,2.34,3.09,2.34,13990000000.0,3.09,4170000000.0,10.60,29.70,15.50,245000000.0,0.63,7870000000.0,1.05,74.09,9980000000.0,1.69,0.39,85.40,4840000.0,1.50,1.30,6210000.0,outperform
23,2013-05-10 03:19:15,1368170355.0,apa,81.47,102.8635458167331,1157.439941,-17.212178314070613,120.0757241308037,39.40,16.56,1.81,1.01,11.89,41.43,7.73,6.63,43.28,41760000000.0,41760000000.0,8.27,1.25,2.48,3.37,2.48,13810000000.0,3.37,1920000000.0,4.92,43.80,1.60,160000000.0,0.41,12340000000.0,0.90,76.87,8500000000.0,1.78,0.41,83.60,6440000.0,2.00,1.70,6040000.0,outperform
24,2013-04-22 08:22:31,1366633351.0,avb,133.07,81.6655290102389,1555.25,-24.565410343013067,106.23093935325197,56.76,30.77,14.37,2.23,40.00,36.96,2.49,4.70,10.88,16379999999.999998,16379999999.999998,19.63,2.95,15.46,25.29,15.46,1040000000.0,25.29,263800000.0,4.32,62.10,15.90,2730000000.0,23.89,3890000000.0,4.70,59.76,540820000.0,0.77,0.52,105.10,3910000.0,3.80,3.40,4290000.0,outperform
25,2004-09-19 14:30:24,1095618624.0,btu,55.2,0.0,1123.5,0.0,0.0,0.892,30.36,1.10,2.20,3.47,5.24,1.97,8.38,54.194,3540000000.0,4630000000.0,14.26,4.44,1.46,11.09,1.46,493680000.0,11.09,107790000.0,1.818,70.30,4.10,329350000.0,5.13,1410000000.0,1.316,24.768999,172080000.0,0.745,20.42,92.79,2500000.0,2.89,4.89,2029999.9999999998,underperform
26,2005-03-05 23:29:51,1110083391.0,btu,98.72,78.84057971014492,1161.170044,3.3529189141076956,75.48766079603723,0.826,34.95,1.72,3.71,4.94,6.74,2.92,10.81,57.011,6380000000.0,7410000000.0,14.67,2.44,2.04,14.4,2.04,493680000.0,14.4,178200000.0,2.83,70.30,4.10,389600000.0,6.03,1430000000.0,1.362,26.051001,225590000.0,0.839,1.41,88.84,2450000.0,2.456,3.85,2140000.0,outperform
27,2011-08-19 01:12:01,1313730721.0,btu,44.07,-20.16304347826087,1192.76001,6.164664886515351,-26.32770836477622,47.89,13.42,1.73,2.47,12.04,19.81,8.43,20.09,27.73,14120000000.0,14120000000.0,7.52,0.46,1.90,7.36,1.90,2020000000.0,7.36,893400000.0,3.28,38.10,20.90,1250000000.0,4.62,2510000000.0,2.09,19.26,14120000000.0,1.38,0.16,84.30,6950000.0,1.60,2.90,5430000.0,underperform
28,2011-10-22 00:50:54,1319259054.0,btu,38.89,-29.547101449275363,1209.880005,7.688473965287048,-37.23557541456241,47.89,11.84,1.39,1.98,12.04,19.81,8.43,20.09,27.73,11600000000.0,11600000000.0,7.03,0.29,1.56,6.05,1.56,2020000000.0,6.05,893400000.0,3.28,38.10,20.90,1250000000.0,4.62,2510000000.0,2.09,19.26,11600000000.0,1.42,0.16,84.30,11400000.0,1.70,4.80,13140000.0,underperform
29,2012-01-11 12:46:37,1326303997.0,btu,36.05,-34.69202898550726,1244.579956,10.7770321317312,-45.469061117238454,47.02,10.39,1.28,1.85,12.43,18.65,7.83,19.83,28.31,10870000000.0,10870000000.0,7.48,0.27,1.43,5.84,1.43,2020000000.0,5.84,944100000.0,3.47,22.30,9.20,1400000000.0,5.17,2500000000.0,2.09,19.53,1390000000.0,1.40,0.24,84.30,10970000.0,2.00,4.60,12350000.0,underperform
30,2012-09-09 16:28:31,1347222511.0,btu,23.71,-57.04710144927536,1095.949951,-2.452162794837556,-54.594938654437804,108.79,7.37,0.69,0.98,10.54,18.11,6.60,16.30,30.76,12260000000.0,12260000000.0,9.52,1.54,1.48,5.91,1.48,2420000000.0,5.91,912700000.0,3.22,28.10,0.90,489200000.0,1.82,6390000000.0,1.48,21.74,1690000000.0,1.94,0.32,75.20,17880000.0,1.90,7.40,18070000.0,underperform
31,2004-04-13 08:09:47,1081858187.0,cat,83.75,15.405815075099916,1559.97998,18.12213316553879,-2.7163180904388753,3.26,26.59,1.24,4.64,4.74,7.42,3.06,18.02,64.744,28790000000.0,48260000000.0,14.69,1.66,2.12,15.9,2.12,5820000000.0,15.9,1100000000.0,3.15,37.70,13.00,342000000.0,0.99,19820000000.0,1.33,17.681,2069999999.9999998,1.069,0.22,75.04,7210000.0,3.119,2.10,6400000.0,underperform
32,2004-10-23 05:48:06,1098524886.0,cat,77.34,6.572964034725108,1103.660034,-16.430544508891025,23.00350854361613,3.172,14.48,0.94,3.75,6.58,9.28,4.83,29.12,79.351,26510000000.0,48260000000.0,11.24,1.41,1.71,12.05,1.71,5820000000.0,12.05,1900000000.0,5.343,37.70,13.00,417000000.0,1.22,22270000000.0,1.42,20.541,1540000000.0,0.95,0.01,74.61,7730000.0,4.003,2.26,6360000.0,outperform
33,2005-02-04 04:32:23,1107509543.0,cat,91.8,26.49855312112444,1189.410034,-9.937529823571186,36.43608294469563,3.118,16.02,1.10,4.42,6.53,9.03,4.94,29.67,85.254,31330000000.0,53900000000.0,10.89,1.15,1.78,19.72,1.78,5820000000.0,19.72,2040000000.0,5.73,37.70,13.00,445000000.0,1.3,23280000000.0,1.349,20.575001,2190000000.0,1.065,0.01,73.31,5120000.0,2.336,1.50,7380000.0,outperform
34,2005-03-21 07:27:48,1111408068.0,cat,96.4,32.83726057599561,1189.650024,-9.919357711683954,42.75661828767956,3.151,16.82,1.09,4.45,6.53,9.03,4.94,29.67,85.254,32930000000.0,56010000000.0,11.41,1.20,1.85,13.56,1.85,7830000000.0,13.56,2040000000.0,5.73,85.20,32.90,445000000.0,1.3,23530000000.0,1.287,21.773001,3990000000.0,1.035,0.30,75.85,6700000.0,2.107,1.97,5120000.0,outperform
35,2011-09-03 08:40:17,1315053617.0,cat,85.38,17.65192228193469,1218.890015,-7.705297175688393,25.357219457623085,247.48,14.12,1.12,4.27,7.83,11.70,5.65,34.36,79.99,80100000000.0,80100000000.0,9.26,0.75,1.57,9.61,1.57,11310000000.0,9.61,4000000000.0,6.05,43.60,36.70,9460000000.0,14.64,34390000000.0,1.73,20.73,80100000000.0,1.93,0.27,66.90,13490000.0,1.00,2.40,11900000.0,outperform
36,2011-11-08 07:18:14,1320754694.0,cat,95.0,30.908088741904383,898.9500119999999,-31.931246305720745,62.83933504762513,233.25,14.52,1.11,4.37,7.81,11.60,5.80,35.21,86.69,94080000000.0,94080000000.0,10.52,0.61,1.69,10.56,1.69,11310000000.0,10.56,4350000000.0,6.54,44.10,41.20,1650000000.0,2.55,34299999999.999996,1.46,21.90,94080000000.0,1.94,0.27,66.90,17260000.0,1.50,3.00,17920000.0,outperform
37,2012-01-02 19:36:40,1325551000.0,cat,90.6,24.84497726333196,1257.599976,-4.774167785120947,29.619145048452907,233.25,13.85,1.05,4.14,7.81,11.67,5.83,35.21,86.69,91230000000.0,91230000000.0,10.03,0.58,1.64,10.20,1.64,11310000000.0,10.20,4350000000.0,6.54,44.10,41.20,1650000000.0,2.55,34299999999.999996,1.46,21.90,7580000000.0,2.11,0.27,66.90,16600000.000000002,2.10,2.90,15490000.0,outperform
38,2012-03-10 09:16:00,1331388960.0,cat,110.22,51.88094253823895,1224.709961,-7.264609189148813,59.14555172738776,258.16,14.89,1.19,5.54,8.19,11.91,6.16,40.29,93.24,104140000000.0,104140000000.0,9.74,0.44,1.73,10.75,1.73,15730000000.0,10.75,4930000000.0,7.40,59.80,34.60,1830000000.0,2.83,34600000000.0,1.34,19.90,7010000000.0,1.99,0.28,64.50,13430000.0,1.80,2.40,14840000.0,outperform
39,2012-05-20 21:07:15,1337562435.0,cat,88.68,22.199255890864013,1304.859985,-1.1956262986445816,23.394882189508593,232.43,11.18,0.91,3.83,8.37,12.12,6.37,37.40,97.61,92150000000.0,92150000000.0,7.73,0.52,1.46,8.97,1.46,15730000000.0,8.97,5290000000.0,7.93,29.50,23.40,1650000000.0,2.54,35960000000.0,1.39,22.95,6580000000.0,1.93,0.28,64.50,11700000.0,1.80,2.00,12310000.0,outperform
40,2012-07-19 10:15:20,1342707320.0,cat,82.52,13.710899820862622,1353.640015,2.4980116155284997,11.212888205334123,232.43,10.40,0.85,3.60,8.37,12.12,6.37,37.40,97.61,88140000000.0,88140000000.0,7.55,0.49,1.40,8.58,1.40,15730000000.0,8.58,5290000000.0,7.93,29.50,23.40,1650000000.0,2.54,35960000000.0,1.39,22.95,6580000000.0,1.98,0.29,65.30,18150000.0,2.40,3.10,16320000.0,outperform
41,2012-11-16 12:42:01,1353087721.0,cat,81.3,12.02976436544027,1374.530029,4.079809489330686,7.949954876109584,222.26,8.33,0.79,2.97,9.74,13.93,6.94,40.34,103.02,89640000000.0,89640000000.0,9.27,0.65,1.34,7.41,1.34,15730000000.0,7.41,6530000000.0,9.76,48.90,4.60,3390000000.0,5.19,39860000000.0,1.41,27.35,4760000000.0,1.83,0.22,65.00,18100000.0,2.50,3.10,18850000.0,outperform
42,2012-11-23 04:27:41,1353662861.0,cat,83.05,14.4412291580543,1387.810059,5.085377183925291,9.35585197412901,222.26,8.51,0.81,3.05,9.74,13.93,6.94,40.34,103.02,90780000000.0,90780000000.0,9.56,0.65,1.35,7.50,1.35,15730000000.0,7.50,6530000000.0,9.76,48.90,4.60,3390000000.0,5.19,39860000000.0,1.41,27.35,4760000000.0,1.83,0.22,65.00,18100000.0,2.50,3.10,18850000.0,outperform
43,2013-02-06 09:08:04,1360159684.0,cat,98.44,35.648339534242815,1262.859985,-4.375878389413483,40.024217923656295,228.32,11.61,0.98,3.67,8.62,13.89,6.70,36.94,100.94,101260000000.0,101260000000.0,10.47,0.87,1.54,8.46,1.54,15730000000.0,8.46,5680000000.0,8.48,54.90,6.80,3310000000.0,5.05,40140000000.0,1.43,26.79,5240000000.0,1.86,0.22,65.00,19460000.0,3.40,3.40,18690000.0,outperform
44,2013-04-22 03:06:55,1366614415.0,cat,80.43,10.83092186854074,1555.25,17.763977718293667,-6.933055849752927,228.37,9.48,0.80,3.01,8.62,13.21,6.37,36.94,100.94,89510000000.0,89510000000.0,9.01,0.75,1.36,7.77,1.36,18020000000.0,7.77,5680000000.0,8.48,54.90,6.80,3320000000.0,5.08,40150000000.0,1.43,26.76,5240000000.0,1.80,0.22,62.50,18830000.0,3.10,3.30,19140000.0,underperform
45,2013-05-12 19:32:38,1368401558.0,cat,88.62,22.11657709797439,1626.670044,23.171924010050972,-1.0553469120765833,221.07,11.95,0.94,3.24,7.88,11.96,5.47,29.55,96.47,95150000000.0,95150000000.0,11.01,0.93,1.51,9.13,1.51,18020000000.0,9.13,4980000000.0,7.42,44.50,17.30,3610000000.0,5.49,40500000000.0,1.46,27.79,6350000000.0,1.79,0.22,62.50,29560000.0,3.70,5.10,16559999.999999998,underperform
46,2004-02-03 06:20:09,1075807209.0,coh,35.71,6.121842496285296,880.900024,-14.787621331870305,20.9094638281556,0.064,34.07,5.86,11.13,18.85,29.94,31.75,44.86,5.916,6630000000.0,6240000000.0,24.43,1.43,5.56,18.58,5.56,677430000.0,18.58,199480000.0,1.048,70.80,32.50,372780000.0,2.01,37970000.0,2.904,3.18,242420000.0,1.345,1.71,87.68,3970000.0,1.932,2.18,4070000.0000000005,outperform
